ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Certainty,Year
,Nyangi,VP_Agr,0,,“Although Nyang’i has lost pronominal inflection on the verb for the person and number of the subject - it retains a set of free personal pronouns and a set of personal possessive pronouns.”,nyangi2017[174],2,2017
,Nyangi,VP_Agr,1,,,nyangi1975[285],2,1975
,Nyangi,Vowels,7,,,nyangi1975[282],1,1975
,Nyangi,Vowels,9,,seems to break down into 5 vowels,nyangi2017[27],2,2017
,Ofaye,AdjN,N Adj,,,ofaye2006[121],2,2006
,Ofaye,AdjN,NA,,,ofaye1971,NA,1971
,Ofaye,BasicWO,SOV,,,ofaye2006[205],2,2006
,Ofaye,BasicWO,NA,,,ofaye1971,NA,1971
,Ofaye,CA_case,1,,Depends on verb semantics – La marcación de caso varía en función a la semántica del verbo: verbos de emoción presentan alineamientos distintos a verbos de otras categorías.,ofaye2006[215],2,2006
,Ofaye,CA_case,NA,,,ofaye1971,NA,1971
,Ofaye,CA_head,0,,,ofaye2006[215],NA,2006
,Ofaye,CA_head,NA,,,ofaye1971,NA,1971
,Ofaye,CA_wordorder,1,,,ofaye2006,NA,2006
,Ofaye,CA_wordorder,NA,,,ofaye1971,NA,1971
,Ofaye,Cases,NA,,,ofaye1971,NA,1971
,Ofaye,Cases,NA,,,ofaye2006[197],NA,2006
,Ofaye,ClassGen,0,,,ofaye2006,NA,2006
,Ofaye,ClassGen,NA,,,ofaye1971,NA,1971
,Ofaye,ClassNoun,1,,"Modified by noun for “female animal” – Los nombres toman género con el modificador léxico ""hembra""",ofaye2006[97-105],2,2006
,Ofaye,ClassNoun,NA,,,ofaye1971,NA,1971
,Ofaye,ClassNum,1,,SG/PL,ofaye2006[ 1061],2,2006
,Ofaye,ClassNum,NA,,,ofaye1971,NA,1971
,Ofaye,Consonants,11,,,ofaye1971[2],2,1971
,Ofaye,Consonants,15,,,ofaye2006[40],2,2006
,Ofaye,Dem,2,,two basic dem - can tke inflection,ofaye2006[ 107-108],2,2006
,Ofaye,Dem,NA,,,ofaye1971,NA,1971
,Ofaye,DitransMarking,1,,indirect object is marked with zero – El objeto indirecto se marca con cero.,ofaye2006[207],1,2006
,Ofaye,DitransMarking,NA,,,ofaye1971,NA,1971
,Ofaye,Evid,0,,,ofaye2006,NA,2006
,Ofaye,Evid,NA,,,ofaye1971,NA,1971
,Ofaye,GenN,Gen N,,,ofaye2006[120],2,2006
,Ofaye,GenN,NA,,,ofaye1971,NA,1971
,Ofaye,InstrCom,1,,,ofaye2006[235],2,2006
,Ofaye,InstrCom,NA,,,ofaye1971,NA,1971
,Ofaye,LocDir,1,,,ofaye2006[234],2,2006
,Ofaye,LocDir,NA,,,ofaye1971,NA,1971
,Ofaye,MorphCaus,0,,,ofaye2006[7],1,2006
,Ofaye,MorphCaus,NA,,,ofaye1971,NA,1971
,Ofaye,NP_Agr,0,,No data,ofaye1971,1,1971
,Ofaye,NP_Agr,0,,Explicit mention that adjectives do not agree with noun – Se menciona explícitamente que el adjetivo no presenta ninguna marca de concordancia con el nombre.,ofaye2006[188],2,2006
,Ofaye,NasVowels,4,,,ofaye1971[2],2,1971
,Ofaye,NasVowels,4,,,ofaye2006[40],2,2006
,Ofaye,NomAlign,active-inactive,,Active/stative - but there seems to be some intransitivity in relation to the semantics of the verb,ofaye2006[215],2,2006
,Ofaye,NomAlign,NA,,,ofaye1971,NA,1971
,Ofaye,Poss,1,,,ofaye2006[97-101],2,2006
,Ofaye,Poss,NA,,,ofaye1971,NA,1971
,Ofaye,Pron1P,3,,two sg (m/f) and one pl form,ofaye2006[197],2,2006
,Ofaye,Pron1P,NA,,No grammatical information - only phonology – Esta descripción del Ofaye no presenta información gramatical. Solo fonológica.,ofaye1971,NA,1971
,Ofaye,Pron2P,3,,two sg (m/f) and one pl form,ofaye2006[197],2,2006
,Ofaye,Pron2P,NA,,,ofaye1971,NA,1971
,Ofaye,Pron3P,3,,two sg (m/f) and one pl form,ofaye2006[197],2,2006
,Ofaye,Pron3P,NA,,,ofaye1971,NA,1971
,Ofaye,PronAlign,nominative-accusative,,Subject not marked distinctivly - but active-inactive verbs are marked – Los verbos tanto transitivvos como intransitivos no presentan diferencia de marcación en el sujeto. Si hay contraste - por otro lado - entre las marcaciones de los verbos tr e intrs frente a los verbos activos-inactivos.,ofaye2006[167-168],2,2006
,Ofaye,PronAlign,NA,,,ofaye1971,NA,1971
,Ofaye,Questions,0,,Lexical particle marks questions – La lengua marca las clúauslas interrogativas a partir de una partícula léxica ggeneral y varias partículas del tipo WH question.,ofaye2006[240-244],2,2006
,Ofaye,Questions,NA,,,ofaye1971,NA,1971
,Ofaye,TA_marks,1,,Only marks perfective and imperfective – La lengua solo marca la diferencia perfectivo-imperfectivo. La marca perfectiva es cero mientras que la imperfectiva es -ta. El tiempo se consigna mediante adverbios y otras interrelaciones entre el aspectoy el tiempo en función a la semántica de los verbos.,ofaye2006[174-180],2,2006
,Ofaye,TA_marks,NA,,,ofaye1971,NA,1971
,Ofaye,TempLoc,NA,,,ofaye1971,NA,1971
,Ofaye,TempLoc,NA,,Not enough data,ofaye2006,1,2006
,Ofaye,Tones,0,,,ofaye1971[1-7],NA,1971
,Ofaye,Tones,0,,,ofaye2006[89],2,2006
,Ofaye,VP_Agr,0,,No data,ofaye1971,1,1971
,Ofaye,VP_Agr,1,,agreement optional with A,ofaye2006[162],2,2006
,Ofaye,Vowels,6,,,ofaye1971[2],2,1971
,Ofaye,Vowels,6,,,ofaye2006[40],2,2006
,Onondaga,AdjN,Adj N,,Based on examples; Chafe 1970 states that the language has free word order – Inferencia a aprtir de los ejemplos. Chafe (1970) menciona que las lenguas iroquesas tienden a tener un orden libre.,onodaga1970,1,1970
,Onondaga,AdjN,N Adj,,,onondaga1888[7],1,1888
,Onondaga,BasicWO,OVS,,Based on examples; Chafe 1970 states that the language has free word order – Inferencia a aprtir de los ejemplos. Chafe (1970) menciona que las lenguas iroquesas tienden a tener un orden libre.,onondaga1888,1,1888
,Onondaga,BasicWO,no basic word order,,Based on examples; Chafe 1970 states that the language has free word order – Inferencia a aprtir de los ejemplos. Chafe (1970) menciona que las lenguas iroquesas tienden a tener un orden libre.,onodaga1970,1,1970
,Onondaga,CA_case,NA,,,onondaga1888,NA,1888
,Onondaga,CA_case,NA,,,onodaga1970,NA,1970
,Onondaga,CA_head,NA,,,onondaga1888,NA,1888
,Onondaga,CA_head,NA,,,onodaga1970,NA,1970
,Onondaga,CA_wordorder,1,,,onondaga1888,1,1888
,Onondaga,CA_wordorder,NA,,,onodaga1970,NA,1970
,Onondaga,Cases,2,,No case inflection - but vocative and ablative form – Si bien no hay flexión de caso -  se consigna una forma vocativa y una ablativa.,onondaga1888[3],1,1888
,Onondaga,Cases,2,,causative and dative,onodaga1970,1,1970
,Onondaga,ClassGen,0,,,onondaga1888,NA,1888
,Onondaga,ClassGen,0,,,onodaga1970,NA,1970
,Onondaga,ClassNoun,1,,Lexical gender – El género es léxico.,onondaga1888[3],1,1888
,Onondaga,ClassNoun,1,,,onodaga1970[25],1,1970
,Onondaga,ClassNum,1,,,onondaga1888[3],1,1888
,Onondaga,ClassNum,1,,,onodaga1970[31],1,1970
,Onondaga,Consonants,16,,Section talks about letters - not sounds – La descripción habla de letras - no de sonidos.,onondaga1888[2],1,1888
,Onondaga,Consonants,NA,,No reliable phonological information – La descripción no ofrece datos fonológicos procesables ni precisos.,onodaga1970,NA,1970
,Onondaga,Dem,2,,,onodaga1970[32],1,1970
,Onondaga,Dem,22,,Unconclusive data,onondaga1888[38],1,1888
,Onondaga,DitransMarking,NA,,,onondaga1888,NA,1888
,Onondaga,DitransMarking,NA,,,onodaga1970,NA,1970
,Onondaga,Evid,NA,,,onondaga1888,NA,1888
,Onondaga,Evid,NA,,,onodaga1970,NA,1970
,Onondaga,GenN,Gen N,,,onondaga1888[15],1,1888
,Onondaga,GenN,Gen N,,Based on examples; Chafe 1970 states that the language has free word order – Inferencia a aprtir de los ejemplos. Chafe (1970) menciona que las lenguas iroquesas tienden a tener un orden libre.,onodaga1970,1,1970
,Onondaga,InstrCom,NA,,,onondaga1888,NA,1888
,Onondaga,InstrCom,NA,,,onodaga1970,NA,1970
,Onondaga,LocDir,NA,,,onondaga1888,NA,1888
,Onondaga,LocDir,NA,,,onodaga1970,NA,1970
,Onondaga,MorphCaus,1,,,onodaga1970[39-40],1,1970
,Onondaga,MorphCaus,NA,,,onondaga1888,NA,1888
,Onondaga,NP_Agr,0,,insufficient information – Información insuficiente,onodaga1970,NA,1970
,Onondaga,NP_Agr,1,,number and gender agreement,onondaga1888[6],1,1888
,Onondaga,NasVowels,0,,Unclear whether nasal vowels exist – No es claro que no existan vocales nasales. La descripción no permite aseverarlo totalmente.,onondaga1888[2],1,1888
,Onondaga,NasVowels,NA,,,onodaga1970,NA,1970
,Onondaga,NomAlign,NA,,,onondaga1888,NA,1888
,Onondaga,NomAlign,NA,,,onodaga1970,NA,1970
,Onondaga,Poss,NA,,,onondaga1888,NA,1888
,Onondaga,Poss,NA,,,onodaga1970,NA,1970
,Onondaga,Pron1P,3,,.Inference based on examples – no clear pronominal paradigm. – Inferencia a partir de los ejemplos. No se ofrece ningún paradigma pronominal claro,onodaga1970,1,1970
,Onondaga,Pron1P,15,,2 free forms and 12 forms part of flectional paradigm,onondaga1888[14],1,1888
,Onondaga,Pron2P,2,,.Inference based on examples – no clear pronominal paradigm. – Inferencia a partir de los ejemplos. No se ofrece ningún paradigma pronominal claro,onodaga1970,NA,1970
,Onondaga,Pron2P,14,,2 free forms and 12 forms part of flectional paradigm,onondaga1888[14],1,1888
,Onondaga,Pron3P,4,,inference based on example - no explicit paradigm presented / Ella - El - Ellos dual - Ellos plural.Inferencia a partir de los ejemplos. No se ofrece ningún paradigma pronominal claro.,onodaga1970,1,1970
,Onondaga,Pron3P,28,,6 free forms and 22 which form part of the pronominal inflection paradigm.,onondaga1888[14],1,1888
,Onondaga,PronAlign,NA,,,onondaga1888,NA,1888
,Onondaga,PronAlign,NA,,,onodaga1970,NA,1970
,Onondaga,Questions,0,,lexical forms – Formas léxicas.,onondaga1888[17],1,1888
,Onondaga,Questions,NA,,,onodaga1970,NA,1970
,Onondaga,TA_marks,4,,Past - narrative - future  - continuative – Pasado - presente - futuro y continuativo. Posiblemente haya más marcas pero la descripción no ofrece segmentaciones legibles.,onondaga1888[13],1,1888
,Onondaga,TA_marks,7,,Incoativo - iterativo - puntual - pasado - continuativo futuro - aorista,onodaga1970[39-40],1,1970
,Onondaga,TempLoc,1,,,onondaga1888[38-39],1,1888
,Onondaga,TempLoc,NA,,,onodaga1970,NA,1970
,Onondaga,Tones,0,,Unclear whether nasal vowels exist – No es claro que no existan vocales nasales. La descripción no permite aseverarlo totalmente.,onondaga1888[2],1,1888
,Onondaga,Tones,NA,,,onodaga1970,NA,1970
,Onondaga,VP_Agr,0,,insufficient information – Información insuficiente,onodaga1970,NA,1970
,Onondaga,VP_Agr,1,,number agreement,onondaga1888[18],1,1888
,Onondaga,Vowels,5,,Only the five vowels of latin alphabet are considered,onondaga1888[2],1,1888
,Onondaga,Vowels,NA,,,onodaga1970,NA,1970
,PacificGulfYupik,AdjN,NA,,As the adjective does not appear as a distinct part of speech in Innuit - its place is supplied by various forms of the verb. - Adj N for this construction,yupik1901[249],2,1901
,PacificGulfYupik,AdjN,NA,,no real adjectives - but participes built from verbs; maybe stative predicates?,yupik1990[41],2,1990
,PacificGulfYupik,BasicWO,SOV,,“subject first - then the other NPs in the predicate - then the verb. “,yupik1990[91],2,1990
,PacificGulfYupik,BasicWO,NA,,No examples given - only verbs with pronominal forms – no da frases analizables como ejemplos - solo verbos con formas pronominales,yupik1901[205],NA,1901
,PacificGulfYupik,CA_case,1,,,yupik1901[9],2,1901
,PacificGulfYupik,CA_case,1,,“The subject of the transitive VP occurs in the relative case. “,yupik1990[116],2,1990
,PacificGulfYupik,CA_head,1,,,yupik1901[119],2,1901
,PacificGulfYupik,CA_head,1,,,yupik1990[192],2,1990
,PacificGulfYupik,CA_wordorder,0,,,yupik1901[119],2,1901
,PacificGulfYupik,CA_wordorder,0,,,yupik1990,2,1990
,PacificGulfYupik,Cases,7,,,yupik1901[68],2,1901
,PacificGulfYupik,Cases,7,,“seven cases: absolutive - relative - locative - allative - ablative - perlative - and similaris. “,yupik1990[35],2,1990
,PacificGulfYupik,ClassGen,0,,,yupik1901,2,1901
,PacificGulfYupik,ClassGen,0,,,yupik1990,2,1990
,PacificGulfYupik,ClassNoun,0,,,yupik1901[52],2,1901
,PacificGulfYupik,ClassNoun,0,,,yupik1990,2,1990
,PacificGulfYupik,ClassNum,0,,,yupik1901,2,1901
,PacificGulfYupik,ClassNum,0,,,yupik1990,2,1990
,PacificGulfYupik,Consonants,18,,,yupik1990[1],2,1990
,PacificGulfYupik,Consonants,71,,without comment - totally unrealiable analysis,yupik1901[4],1,1901
,PacificGulfYupik,Dem,5,,5 proximative levels,yupik1901[75],2,1901
,PacificGulfYupik,Dem,5,,5 proximative levels - different forms for abs/erg/pl,yupik1990[62],2,1990
,PacificGulfYupik,DitransMarking,NA,,Not extractable from examples – imposible de sacar esa informacion con la manera de anotación de Barnum,yupik1901[205],NA,1901
,PacificGulfYupik,DitransMarking,NA,,No information given; dative? – sin informacion sobre eso; dativo?,yupik1990,NA,1990
,PacificGulfYupik,Evid,0,,,yupik1901,NA,1901
,PacificGulfYupik,Evid,0,,,yupik1990,NA,1990
,PacificGulfYupik,GenN,Gen N,,“Of god his message”,yupik1901[12],2,1901
,PacificGulfYupik,GenN,Gen N,,Possessor-Rel Possessum,yupik1990[253],2,1990
,PacificGulfYupik,InstrCom,0,,-sum instrumental - no comitative mention/example,yupik1901[37],1,1901
,PacificGulfYupik,InstrCom,0,,-suun instrumental - but no example of comitative,yupik1990[255],1,1990
,PacificGulfYupik,LocDir,1,,,yupik1901[15],2,1901
,PacificGulfYupik,LocDir,1,,,yupik1990[60],2,1990
,PacificGulfYupik,MorphCaus,1,,,yupik1901[187],2,1901
,PacificGulfYupik,MorphCaus,1,,“postbase” - verb compound?,yupik1990[193],2,1990
,PacificGulfYupik,NP_Agr,NA,,no PoS class Adjectives,yupik1901,NA,1901
,PacificGulfYupik,NP_Agr,NA,,no PoS class adjectives,yupik1990,NA,1990
,PacificGulfYupik,NasVowels,0,,,yupik1901,NA,1901
,PacificGulfYupik,NasVowels,0,,,yupik1990,NA,1990
,PacificGulfYupik,NomAlign,ergative-absolutive,,,yupik1901[12],2,1901
,PacificGulfYupik,NomAlign,ergative-absolutive,,,yupik1990[122],2,1990
,PacificGulfYupik,Poss,NA,,,yupik1901,NA,1901
,PacificGulfYupik,Poss,NA,,,yupik1990,NA,1990
,PacificGulfYupik,Pron1P,3,,,yupik1901[69],2,1901
,PacificGulfYupik,Pron1P,3,,,yupik1990[23],2,1990
,PacificGulfYupik,Pron2P,3,,,yupik1901[69],2,1901
,PacificGulfYupik,Pron2P,3,,,yupik1990[23],2,1990
,PacificGulfYupik,Pron3P,3,,,yupik1901[69],2,1901
,PacificGulfYupik,Pron3P,3,,,yupik1990[23],2,1990
,PacificGulfYupik,PronAlign,ergative-absolutive,,some few forms have special ergative forms left - but not all of them,yupik1901[68],2,1901
,PacificGulfYupik,PronAlign,neuter,,“With personal pronouns there is no distinction between the absolutive and relative (read: ergative) case. The oblique cases - on the other hand - are formed by adding to the pronominal stem the same forms of the case endings that are added to possessed nouns.“,yupik1990[179],2,1990
,PacificGulfYupik,Questions,morphology,,kâ,yupik1901[199],2,1901
,PacificGulfYupik,Questions,morphology,,enclitic -qaa,yupik1990[17],2,1990
,PacificGulfYupik,TA_marks,3,,pres - past+fut+habitual,yupik1901[18],2,1901
,PacificGulfYupik,TA_marks,3,,past + habitual + future,yupik1990[71-83],2,1990
,PacificGulfYupik,TempLoc,0,,“Time when is always expressed by the localis.”,yupik1901[14],2,1901
,PacificGulfYupik,TempLoc,0,,“refer to space or time”,yupik1990[61],2,1990
,PacificGulfYupik,Tones,0,,,yupik1901,NA,1901
,PacificGulfYupik,Tones,0,,,yupik1990,NA,1990
,PacificGulfYupik,VP_Agr,1,,,yupik1901[119],2,1901
,PacificGulfYupik,VP_Agr,1,,,yupik1990[192],2,1990
,PacificGulfYupik,Vowels,4,,,yupik1990[2],2,1990
,PacificGulfYupik,Vowels,15,,,yupik1901[1],1,1901
,Pawnee,AdjN,NA,,,pawnee1976,NA,1976
,Pawnee,AdjN,NA,,,pawnee2011,NA,2011
,Pawnee,BasicWO,no basic word order,,,pawnee2011[43],2,2011
,Pawnee,BasicWO,NA,,,pawnee1976,NA,1976
,Pawnee,CA_case,0,,,pawnee1976[93],2,1976
,Pawnee,CA_case,0,,,pawnee2011[39],2,2011
,Pawnee,CA_head,1,,,pawnee1976[164],2,1976
,Pawnee,CA_head,1,,,pawnee2011[8],2,2011
,Pawnee,CA_wordorder,0,,,pawnee2011[43],2,2011
,Pawnee,CA_wordorder,NA,,,pawnee1976,NA,1976
,Pawnee,Cases,0,,,pawnee2011[39],2,2011
,Pawnee,Cases,2,,,pawnee1976[93],2,1976
,Pawnee,ClassGen,0,,,pawnee1976,NA,1976
,Pawnee,ClassGen,0,,,pawnee2011,NA,2011
,Pawnee,ClassNoun,1,,,pawnee1976[96],2,1976
,Pawnee,ClassNoun,1,,,pawnee2011[41-42],2,2011
,Pawnee,ClassNum,0,,,pawnee1976,NA,1976
,Pawnee,ClassNum,0,,,pawnee2011,NA,2011
,Pawnee,Consonants,8,,,pawnee1976[14],2,1976
,Pawnee,Consonants,9,,Menciones explicitly that in contrast to G1 - the glottal stop is considered a phoneme – Menciona que se considera la glotal a diferencia de la G1,pawnee2011[4],2,2011
,Pawnee,Dem,7,,,pawnee1976[254-260],2,1976
,Pawnee,Dem,NA,,,pawnee2011,NA,2011
,Pawnee,DitransMarking,NA,,,pawnee1976,NA,1976
,Pawnee,DitransMarking,NA,,,pawnee2011,NA,2011
,Pawnee,Evid,1,,,pawnee2011[61],2,2011
,Pawnee,Evid,5,,,pawnee1976[232],2,1976
,Pawnee,GenN,NA,,,pawnee1976,NA,1976
,Pawnee,GenN,NA,,,pawnee2011,NA,2011
,Pawnee,InstrCom,0,,,pawnee1976[93],2,1976
,Pawnee,InstrCom,NA,,,pawnee2011,NA,2011
,Pawnee,LocDir,0,,,pawnee1976[93],2,1976
,Pawnee,LocDir,0,,,pawnee2011[40],2,2011
,Pawnee,MorphCaus,1,,,pawnee1976[275],2,1976
,Pawnee,MorphCaus,1,,,pawnee2011[8],2,2011
,Pawnee,NP_Agr,NA,,,pawnee1976,NA,1976
,Pawnee,NP_Agr,NA,,,pawnee2011,NA,2011
,Pawnee,NasVowels,0,,,pawnee1976[16-17],2,1976
,Pawnee,NasVowels,0,,,pawnee2011[4],2,2011
,Pawnee,NomAlign,NA,,,pawnee1976,NA,1976
,Pawnee,NomAlign,NA,,,pawnee2011,NA,2011
,Pawnee,Poss,1,,,pawnee1976[93],2,1976
,Pawnee,Poss,NA,,,pawnee2011,NA,2011
,Pawnee,Pron1P,NA,,,pawnee1976,NA,1976
,Pawnee,Pron1P,NA,,,pawnee2011,NA,2011
,Pawnee,Pron2P,NA,,,pawnee1976,NA,1976
,Pawnee,Pron2P,NA,,,pawnee2011,NA,2011
,Pawnee,Pron3P,NA,,,pawnee1976,NA,1976
,Pawnee,Pron3P,NA,,,pawnee2011,NA,2011
,Pawnee,PronAlign,NA,,,pawnee1976,NA,1976
,Pawnee,PronAlign,NA,,,pawnee2011,NA,2011
,Pawnee,Questions,0,,Lexical,pawnee1976[243],2,1976
,Pawnee,Questions,1,,,pawnee2011[113],2,2011
,Pawnee,TA_marks,9,,,"pawnee1976[188,224]",2,1976
,Pawnee,TA_marks,NA,,,pawnee2011,NA,2011
,Pawnee,TempLoc,0,,,pawnee2011[40],2,2011
,Pawnee,TempLoc,NA,,,pawnee1976,NA,1976
,Pawnee,Tones,0,,not discussed,pawnee1976,1,1976
,Pawnee,Tones,0,,not discussed,pawnee2011,1,2011
,Pawnee,VP_Agr,1,,,pawnee1976[144],2,1976
,Pawnee,VP_Agr,1,,,pawnee2011[12],2,2011
,Pawnee,Vowels,4,,Short/long is not phonological – Menciona que la distinción larga/corta no es fonológica,pawnee2011[4],2,2011
,Pawnee,Vowels,8,,Grammar mentions phonologcial distinction between long/short – La gramática menciona que la distinción larga/corta es fonológica,pawnee1976[16-17],2,1976
,Rembarrnga,AdjN,both,,,rembarrnga1975[68-69],1,1975
,Rembarrnga,AdjN,both,,,rembarrnga2000[190-191],1,2000
,Rembarrnga,BasicWO,SOV,,,rembarrnga1975[256],2,1975
,Rembarrnga,BasicWO,no basic word order,,Pragmatics decides on constituent order – La pragmática motiva el orden de constituyentes,rembarrnga2000[155],2,2000
,Rembarrnga,CA_case,0,,,rembarrnga2000[191],2,2000
,Rembarrnga,CA_case,1,,,rembarrnga1975[78],2,1975
,Rembarrnga,CA_head,1,,,rembarrnga1975[141-145],1,1975
,Rembarrnga,CA_head,1,,,rembarrnga2000[208],2,2000
,Rembarrnga,CA_wordorder,0,,Pragmatics decides on constituent order –La pragmática motiva el orden de constituyentes,rembarrnga2000[155],2,2000
,Rembarrnga,CA_wordorder,1,,,rembarrnga1975[256],2,1975
,Rembarrnga,Cases,2,,,rembarrnga2000[191],2,2000
,Rembarrnga,Cases,15,,,rembarrnga1975[78-89],2,1975
,Rembarrnga,ClassGen,0,,,rembarrnga1975,NA,1975
,Rembarrnga,ClassGen,0,,,rembarrnga2000,NA,2000
,Rembarrnga,ClassNoun,1,,,Rembarrnga1975[73-77],2,1975
,Rembarrnga,ClassNoun,1,,,rembarrnga2000[192],2,2000
,Rembarrnga,ClassNum,0,,,rembarrnga1975,NA,1975
,Rembarrnga,ClassNum,0,,,rembarrnga2000,NA,2000
,Rembarrnga,Consonants,16,,,rembarrnga1975[13],2,1975
,Rembarrnga,Consonants,16,,,rembarrnga2000[170],2,2000
,Rembarrnga,Dem,15,,,rembarrnga2000[217],2,2000
,Rembarrnga,Dem,23,,,"rembarrnga1975[119,122]",2,1975
,Rembarrnga,DitransMarking,0,,,rembarrnga2000[208],2,2000
,Rembarrnga,DitransMarking,NA,,,rembarrnga1975,NA,1975
,Rembarrnga,Evid,NA,,,rembarrnga1975,NA,1975
,Rembarrnga,Evid,NA,,,rembarrnga2000,NA,2000
,Rembarrnga,GenN,NA,,,rembarrnga1975,NA,1975
,Rembarrnga,GenN,NA,,,rembarrnga2000,NA,2000
,Rembarrnga,InstrCom,1,,,"rembarrnga1975[78,85]",2,1975
,Rembarrnga,InstrCom,NA,,,rembarrnga2000,NA,2000
,Rembarrnga,LocDir,0,,Only form for locative / Solo hay marca de locativo,rembarrnga2000[202],2,2000
,Rembarrnga,LocDir,NA,,,rembarrnga1975,NA,1975
,Rembarrnga,MorphCaus,1,,,rembarrnga1975[129],2,1975
,Rembarrnga,MorphCaus,NA,,,rembarrnga2000,NA,2000
,Rembarrnga,NP_Agr,NA,,Adjectives are not different from nouns – No considera los adjetivos como una clase separada de los nombres.,rembarrnga1975[72],2,1975
,Rembarrnga,NP_Agr,NA,,Adjectives are not different from nouns – No considera los adjetivos como una clase separada de los nombres.,rembarrnga2000[190-191],2,2000
,Rembarrnga,NasVowels,0,,,rembarrnga1975[24],2,1975
,Rembarrnga,NasVowels,0,,,rembarrnga2000[170],2,2000
,Rembarrnga,NomAlign,ergative-absolutive,,Description and examples do not concur – Mencionan caso nom y erg pero agrupa S y O en contraste con A,rembarrnga1975[78],2,1975
,Rembarrnga,NomAlign,neuter,,,rembarrnga2000[191],2,2000
,Rembarrnga,Poss,1,,,rembarrnga1975[289],2,1975
,Rembarrnga,Poss,1,,,rembarrnga2000[155],2,2000
,Rembarrnga,Pron1P,6,,,rembarrnga1975[100],1,1975
,Rembarrnga,Pron1P,8,,,rembarrnga2000[203],2,2000
,Rembarrnga,Pron2P,3,,,rembarrnga1975[100],1,1975
,Rembarrnga,Pron2P,4,,,rembarrnga2000[203],2,2000
,Rembarrnga,Pron3P,4,,,rembarrnga1975[100],1,1975
,Rembarrnga,Pron3P,5,,,rembarrnga2000[203],2,2000
,Rembarrnga,PronAlign,neuter,,,rembarrnga2000[191],2,2000
,Rembarrnga,PronAlign,NA,,,rembarrnga1975[100],2,1975
,Rembarrnga,Questions,0,,,rembarrnga1975[114],2,1975
,Rembarrnga,Questions,0,,via lexicon,rembarrnga2000[213],2,2000
,Rembarrnga,TA_marks,3,,,rembarrnga2000[222-225],1,2000
,Rembarrnga,TA_marks,5,,,rembarrnga1975[130],2,1975
